,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,km_cluster,PCA1,PCA2,Cluster_DBSCAN
3935,3048.011738,1.0,1271.34,1239.42,31.92,0.0,0.75,0.75,0.083333,0.0,0,24,3200.0,1216.277275,1864.446362,0.0,12,2,0.838602931177357,-0.3018353915926907,0
3936,419.486983,1.0,450.0,450.0,0.0,1365.172054,0.083333,0.083333,0.0,0.166667,3,1,9500.0,4275.760118,152.381267,0.0,12,1,-0.7431163925845214,0.9503813221102194,0
3937,2997.977825,1.0,35131.16,34087.73,1043.43,0.0,1.0,1.0,0.833333,0.0,0,344,12000.0,28896.66522,767.01418,0.75,12,0,23.951945183719868,3.2591426144986464,-1
3938,44.635372,0.727273,640.0,0.0,640.0,0.0,0.909091,0.0,0.818182,0.0,0,10,6000.0,596.47654,76.801019,0.0,11,2,0.07077057371175131,-1.4533506698691683,0
3939,5643.992345,1.0,6141.58,5070.48,1071.1,1003.760024,1.0,0.916667,1.0,0.333333,6,92,13000.0,11514.83756,1494.575739,0.0,12,0,6.464251162098345,2.6467413703331593,0
3940,2713.749041,1.0,0.0,0.0,0.0,318.035084,0.0,0.0,0.0,0.333333,4,0,3000.0,664.635735,880.427416,0.0,12,1,-1.7368908411643744,0.9270779977516442,0
3941,95.597121,1.0,101.97,101.97,0.0,97.921034,0.25,0.25,0.0,0.166667,3,3,3000.0,306.960201,174.329733,0.0,12,1,-1.2987330164869715,-0.2642399467147177,0
3942,1679.429188,1.0,0.0,0.0,0.0,75.844786,0.0,0.0,0.0,0.166667,2,0,1800.0,243.503331,4511.435479,0.0,12,1,-1.7070827623073863,0.33846787119521693,0
3943,14.442528,1.0,163.9,0.0,163.9,0.0,1.0,0.0,0.909091,0.0,0,11,1500.0,138.776431,152.468146,0.777778,11,2,0.13869492655068455,-2.2267774043210333,0
3944,8260.825897,1.0,3709.71,2420.76,1288.95,2379.462062,1.0,0.666667,1.0,0.833333,47,79,8500.0,6847.476495,7793.867173,0.0,12,3,4.154411096771633,6.67363761620967,6
3945,4899.638221,1.0,0.0,0.0,0.0,424.449434,0.0,0.0,0.0,0.272727,5,0,5000.0,880.262447,1651.415614,0.0,11,1,-1.514792726882212,1.5124949998635753,0
3946,138.596394,1.0,1333.9,663.9,670.0,0.0,0.75,0.583333,0.333333,0.0,0,14,7500.0,1000.797013,142.442556,0.333333,12,2,1.011122825772723,-1.0733760994128012,0
3947,4.160112,1.0,70.56,0.0,70.56,0.0,1.0,0.0,1.0,0.0,0,12,6000.0,54.598522,41.07052,0.222222,12,2,0.2254141169420406,-1.633590136083705,0
3948,592.416944,1.0,6228.01,3454.7,2773.31,0.0,1.0,1.0,1.0,0.0,0,117,4500.0,6052.32316,169.979797,1.0,12,0,6.623711706704435,-1.5420925107396932,0
3949,1211.895212,1.0,0.0,0.0,0.0,119.377631,0.0,0.0,0.0,0.083333,2,0,1200.0,413.575315,938.748553,0.0,12,1,-1.8096970266399492,-0.20702283085971804,0
3950,8.585976,0.545455,512.59,352.5,160.09,0.0,0.5,0.083333,0.333333,0.0,0,10,2500.0,908.190297,67.458687,0.25,12,1,-0.7353421217396389,-1.500010173591475,0
3951,32.612016,0.454545,545.88,545.88,0.0,0.0,0.25,0.25,0.0,0.0,0,4,2000.0,1100.892272,150.867379,0.5,12,1,-1.0497746896971054,-1.4429691393151045,0
3952,174.214883,0.363636,0.0,0.0,0.0,956.089092,0.0,0.0,0.0,0.083333,1,0,1200.0,238.06524,200.254118,0.0,12,1,-2.2222995038124953,-0.716567163982465,0
3953,147.765977,0.363636,1328.94,1328.94,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,4000.0,4606.168653,107.749361,1.0,12,2,-0.26176506846877745,-1.2686062836912622,0
3954,349.855056,1.0,3200.5,2097.88,1102.62,0.0,1.0,1.0,1.0,0.0,0,50,7000.0,3119.528249,192.900599,1.0,12,2,3.946734456581759,-1.7016522956922722,0
3955,816.765152,1.0,7967.04,7839.22,127.82,0.0,1.0,1.0,0.416667,0.0,0,81,10000.0,8455.311569,193.562444,1.0,12,0,6.472866646278339,-0.3799611042405687,0
3956,3177.232656,1.0,5877.73,5430.68,447.05,0.0,1.0,1.0,1.0,0.0,0,100,6000.0,6686.89278,1475.596139,0.0,12,0,5.691839962593992,-0.011497785040762508,0
3957,14.234636,0.545455,259.83,0.0,259.83,0.0,0.583333,0.0,0.416667,0.0,0,7,7000.0,357.269364,143.330305,1.0,12,2,-0.27384711842206844,-1.8248256920716628,0
3958,117.018324,0.909091,625.94,625.94,0.0,0.0,0.545455,0.545455,0.0,0.0,0,6,11000.0,627.763481,206.754529,0.142857,11,2,0.03775827212353029,-0.544651716312722,0
3959,330.236089,0.636364,0.0,0.0,0.0,930.459784,0.0,0.0,0.0,0.083333,1,0,6500.0,2048.983642,325.882925,0.2,12,1,-1.5067815059617342,-0.15399038004872084,0
3960,1087.567113,1.0,564.54,357.9,206.64,0.0,0.75,0.083333,0.666667,0.0,0,16,1400.0,443.196272,473.446195,0.0,12,2,-0.10688206951044348,-1.2337453869626223,0
3961,409.592245,1.0,190.0,190.0,0.0,1986.427611,0.166667,0.166667,0.0,0.333333,6,2,11500.0,299.91595,173.798807,0.0,12,1,-1.03389375555759,1.344122523617244,0
3962,3.141961,0.181818,16.0,16.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5500.0,656.045331,120.437462,1.0,12,1,-1.3602076717248155,-1.675012534771511,0
3963,1957.712033,1.0,276.76,0.0,276.76,0.0,0.333333,0.0,0.333333,0.0,0,4,3000.0,566.106669,403.51514,0.0,12,1,-0.9003297759641782,-0.6112846224124688,0
3964,75.936035,0.545455,856.44,856.44,0.0,0.0,0.272727,0.272727,0.0,0.0,0,3,2300.0,426.894188,69.065604,0.0,11,1,-1.1846298245347786,-1.0961508180894075,0
3965,1459.518449,1.0,393.82,134.07,259.75,0.0,0.916667,0.25,0.833333,0.0,0,35,1500.0,438.601342,848.38389,0.0,12,2,0.5786717409359473,-1.3211058047966084,0
3966,1033.498736,1.0,21.75,0.0,21.75,1238.746947,0.083333,0.0,0.083333,0.333333,5,1,3000.0,255.779858,489.80832,0.0,12,1,-1.7320529271048264,0.7127111041887937,0
3967,2255.056361,0.909091,122.99,100.0,22.99,0.0,0.166667,0.083333,0.083333,0.0,0,2,9000.0,3737.838893,630.362106,0.090909,12,1,-0.6020231148326263,0.2217269224033909,0
3968,1798.042812,1.0,0.0,0.0,0.0,478.838983,0.0,0.0,0.0,0.083333,1,0,6300.0,1192.610471,564.715406,0.0,12,1,-1.4193361806411473,0.29608407412451976,0
3969,179.209557,1.0,1526.42,1526.42,0.0,0.0,1.0,1.0,0.0,0.0,0,26,13500.0,1482.286465,190.938401,0.916667,12,2,2.2084122237982284,-0.9605178134618787,0
3970,1119.464381,1.0,266.68,0.0,266.68,0.0,0.166667,0.0,0.166667,0.0,0,2,1400.0,1041.406725,668.498187,0.0,12,1,-1.2691744333782364,-0.6612024960282353,0
3971,2046.402647,1.0,3976.4,3298.79,677.61,0.0,1.0,0.833333,0.416667,0.0,0,23,7000.0,3413.229693,513.763932,0.0,12,2,2.864687464624839,-0.3102264884368722,0
3972,472.529777,0.545455,358.2,0.0,358.2,1818.821088,0.5,0.0,0.416667,0.083333,2,6,2500.0,485.184548,308.730195,0.5,12,1,-0.8202486289858641,-0.9572575917807317,0
3973,1894.990608,1.0,0.0,0.0,0.0,1930.273374,0.0,0.0,0.0,0.166667,2,0,5500.0,767.315938,438.908538,0.0,12,1,-1.5634888618378773,0.7618647312924905,0
3974,1066.884128,1.0,0.0,0.0,0.0,215.632774,0.0,0.0,0.0,0.25,6,0,1200.0,222.800881,263.186377,0.0,12,1,-1.9557186868408236,0.32665240356476566,0
3975,4896.223044,1.0,0.0,0.0,0.0,396.233514,0.0,0.0,0.0,0.25,3,0,5000.0,1288.704377,1828.723569,0.0,12,1,-1.3874925765780668,1.379516750924735,0
3976,57.94319,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,11,6500.0,462.523442,188.76761,1.0,12,2,0.7180779058186706,-1.971886648099731,0
3977,501.453416,1.0,1199.46,447.0,752.46,0.0,0.833333,0.166667,0.666667,0.0,0,17,6500.0,495.243088,183.429357,0.0,12,2,0.6672480416996065,-1.0722401250787177,0
3978,1422.85376,1.0,159.46,159.46,0.0,0.0,0.1,0.1,0.0,0.0,0,3,1600.0,468.122486,304.823458,0.0,10,1,-1.5672375633046733,-0.5507507300212928,0
3979,423.972293,0.454545,0.0,0.0,0.0,1677.787494,0.0,0.0,0.0,0.333333,4,0,1500.0,316.450771,110.828101,0.0,12,1,-2.2812902873844547,0.2803072268352477,0
3980,3894.241117,1.0,1201.7,0.0,1201.7,995.062078,0.583333,0.0,0.583333,0.083333,2,7,4000.0,1734.235295,3618.939719,0.0,12,2,0.32800147369840277,0.44229907679070646,0
3981,19.726196,0.818182,220.9,0.0,220.9,0.0,0.75,0.0,0.75,0.0,0,9,2500.0,275.401717,145.945154,0.888889,12,2,-0.08141995677916557,-2.1327397174475746,0
3982,0.001146,0.090909,0.0,0.0,0.0,96.59138,0.0,0.0,0.0,0.083333,1,0,1500.0,1359.022794,13.809153,0.181818,12,1,-2.1626154795094923,-1.094138129009222,0
3983,1126.942655,1.0,0.0,0.0,0.0,86.437024,0.0,0.0,0.0,0.166667,2,0,1200.0,353.897911,231.575224,0.0,12,1,-1.8750559974444017,-0.10616241799896096,0
3984,8121.778586,1.0,231.14,52.44,178.7,2992.209093,1.0,0.083333,1.0,0.25,18,14,12000.0,2143.672319,2870.329811,0.0,12,3,1.0660525363673206,3.140105896468554,0
3985,54.096839,0.727273,185.99,44.99,141.0,0.0,0.333333,0.083333,0.25,0.0,0,5,4000.0,367.310313,128.442353,0.0,12,1,-1.117831941624975,-1.0695926109390674,0
3986,58.312121,0.333333,0.0,0.0,0.0,839.112534,0.0,0.0,0.0,0.166667,5,0,1200.0,2616.215575,53.873964,1.0,6,1,-2.005019836016373,-0.7839736979803628,0
3987,2552.597938,1.0,550.62,0.0,583.95,0.0,1.0,0.0,0.916667,0.0,0,24,3000.0,478.632499,1080.35048,0.0,12,2,0.5569926671520944,-1.0522002362342624,0
3988,437.397682,1.0,1936.22,1538.97,397.25,396.568016,1.0,1.0,0.916667,0.083333,1,34,4000.0,2449.272289,190.128004,0.0,12,2,2.2836784411489233,-0.9445686697842414,0
3989,5523.175617,0.888889,0.0,0.0,0.0,4104.980885,0.0,0.0,0.0,0.555556,5,0,6500.0,4355.053996,1018.17216,0.0,9,3,-1.437216390138469,3.3227448338641508,0
3990,2088.285449,1.0,0.0,0.0,0.0,1110.062064,0.0,0.0,0.0,0.166667,2,0,6000.0,476.667426,567.622744,0.0,12,1,-1.5392623247014083,0.6439154670891932,0
3991,162.850565,1.0,1326.72,1023.27,303.45,0.0,0.666667,0.666667,0.166667,0.0,0,26,6000.0,967.490298,146.021103,0.142857,12,2,0.8622508485951369,-0.9248948336881739,0
3992,263.467374,0.454545,0.0,0.0,0.0,837.67896,0.0,0.0,0.0,0.181818,2,0,1700.0,279.745591,186.823868,0.0,11,1,-2.2490598076721287,-0.3598679658463469,0
3993,1030.503395,1.0,25.26,25.26,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,1135.363289,237.276808,0.0,12,1,-1.2745254974344753,-0.5299958664344615,0
3994,1420.113689,1.0,393.63,393.63,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,1500.0,473.832445,617.154654,0.0,12,1,-0.7044245692529608,-0.7024985377059217,0
3995,6.109243,0.181818,73.64,73.64,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,71.926635,16.121833,0.0,12,1,-1.9316335214162341,-1.178874775389764,0
3996,1968.876429,1.0,0.0,0.0,0.0,1803.871026,0.0,0.0,0.0,0.416667,7,0,10500.0,596.425723,577.185775,0.0,12,3,-1.4252531200168888,1.9215245801283183,0
3997,488.340514,1.0,4908.93,2290.36,2618.57,0.0,1.0,0.916667,1.0,0.0,0,108,7500.0,4589.621491,195.304936,0.75,12,0,5.768314324685013,-1.3838501137471475,0
3998,944.851251,1.0,449.49,0.0,449.49,0.0,1.0,0.0,1.0,0.0,0,18,1000.0,642.845065,495.322314,0.0,12,2,0.25490924334959864,-1.5544890231391415,0
3999,5561.390014,1.0,0.0,0.0,0.0,3041.330064,0.0,0.0,0.0,0.5,17,0,6000.0,2193.97427,1558.55294,0.0,12,3,-1.4589705873721106,3.59170110318808,0
4000,4705.036885,1.0,887.87,810.7,77.17,766.181321,0.583333,0.5,0.166667,0.166667,2,15,6000.0,1091.779354,1107.649182,0.0,12,1,0.3438897433181091,0.82246656184454,0
4001,4802.507595,1.0,0.0,0.0,0.0,286.576749,0.0,0.0,0.0,0.083333,1,0,5000.0,986.609534,1852.577516,0.0,12,1,-1.330146560884672,0.8287621506519429,0
4002,1724.945864,1.0,2075.18,1841.7,233.48,0.0,0.916667,0.916667,0.416667,0.0,0,25,8500.0,3792.747568,451.651522,0.0,12,2,2.1808987114884477,-0.2930094458626083,0
4003,3421.570645,1.0,0.0,0.0,0.0,287.27997,0.0,0.0,0.0,0.083333,1,0,8500.0,1387.841466,801.652585,0.0,12,1,-1.185387889935816,0.749377423004097,0
4004,99.029726,1.0,1496.87,429.27,1067.6,0.0,0.916667,0.333333,0.833333,0.0,0,48,5000.0,1760.086698,164.9079,0.416667,12,2,1.8684110815129862,-1.560346992926658,0
4005,4353.46553,1.0,0.0,0.0,0.0,301.200047,0.0,0.0,0.0,0.25,3,0,4650.0,984.37305,2432.513704,0.0,12,1,-1.4450057576235276,1.248194822370009,0
4006,4506.159773,1.0,1948.25,546.35,1401.9,1870.142289,1.0,0.25,1.0,0.083333,2,27,11500.0,2398.862474,1166.102556,0.0,12,2,2.294550553076429,0.7284498804041949,0
4007,231.089583,1.0,1547.92,1547.92,0.0,0.0,1.0,1.0,0.0,0.0,0,12,9000.0,1230.772375,196.595495,0.333333,12,2,1.451574787551536,-0.8751199147327734,0
4008,5199.213536,1.0,271.4,204.0,67.4,1013.616077,0.583333,0.166667,0.333333,0.333333,7,7,10000.0,1328.030861,1215.223154,0.0,12,3,-0.07474693422134163,1.8478315189863763,0
4009,460.644885,1.0,805.42,805.42,0.0,1916.483068,0.5,0.5,0.0,0.166667,4,6,7000.0,708.479385,190.005996,0.285714,12,1,-0.13229196868722048,0.2639530691229554,0
4010,421.796337,1.0,2748.74,1623.74,1125.0,0.0,1.0,1.0,0.666667,0.0,0,48,4500.0,2684.86037,169.599243,0.25,12,2,2.9866701326423124,-1.2791070782506286,0
4011,137.864267,0.272727,237.24,0.0,237.24,1113.534935,1.0,0.0,1.0,0.083333,2,12,1200.0,1232.901419,109.853069,0.0,12,2,-0.37624730342280527,-1.5345130535382934,0
4012,5376.338384,1.0,5899.35,3732.48,2166.87,0.0,1.0,0.75,0.916667,0.0,0,112,6000.0,2816.619335,2785.379085,0.0,12,0,5.653089361622902,0.11077769594771619,0
4013,2557.241228,1.0,2131.06,749.47,1381.59,0.0,0.916667,0.5,0.833333,0.0,0,55,5000.0,0.0,312.343947,0.0,12,2,2.223164587664634,-0.9569283043537743,0
4014,3971.701463,1.0,721.51,175.0,546.51,0.0,0.916667,0.083333,1.0,0.0,0,53,13500.0,1169.633242,1354.544785,0.0,12,2,1.893205642762092,-0.02479251722417995,0
4015,2454.552939,1.0,461.32,24.0,437.32,0.0,0.416667,0.083333,0.333333,0.0,0,6,8000.0,1010.442597,681.475934,0.0,12,1,-0.25567914585843504,-0.17377572771738167,0
4016,8695.084351,1.0,0.0,0.0,0.0,2772.592928,0.0,0.0,0.0,0.083333,2,0,17500.0,2353.936879,2580.94527,0.0,12,3,-0.3004407512928734,3.157733752522527,0
4017,2682.407264,1.0,315.5,315.5,0.0,6629.320612,0.25,0.25,0.0,0.833333,28,4,6000.0,1617.804094,907.05151,0.1,12,3,-1.2531624943495105,4.900393356489753,0
4018,3358.724054,1.0,328.0,328.0,0.0,8416.854736,0.166667,0.166667,0.0,0.583333,27,2,5000.0,6698.912435,1653.896679,0.166667,12,3,-0.8374134475273447,5.245173325626876,0
4019,196.967268,1.0,1915.07,1808.25,106.82,0.0,1.0,1.0,0.833333,0.0,0,67,7500.0,1776.394323,175.483698,1.0,12,2,3.3174040644855123,-1.7715467755876857,0
4020,817.953789,1.0,0.0,0.0,0.0,1285.120888,0.0,0.0,0.0,0.25,4,0,1500.0,1213.585489,285.414868,0.0,12,1,-1.8561362671326798,0.4883759318779056,0
4021,0.0,0.0,0.0,0.0,0.0,181.64979,0.0,0.0,0.0,0.083333,1,0,2500.0,1140.957855,312.343947,0.0,12,1,-2.2454718543010164,-0.9408625591742202,0
4022,3702.768802,1.0,0.0,0.0,0.0,3097.33974,0.0,0.0,0.0,0.5,9,0,6000.0,2617.067343,786.162283,0.0,12,3,-1.4759808013090439,2.732429253289262,0
4023,73.876478,1.0,600.0,0.0,600.0,0.0,0.666667,0.0,0.666667,0.0,0,12,3000.0,574.321262,165.586015,1.0,12,2,0.258042958646092,-1.9591615513023186,0
4024,241.032979,1.0,0.0,0.0,0.0,642.862505,0.0,0.0,0.0,0.083333,1,0,1500.0,915.454305,195.162256,0.083333,12,1,-1.774723355825254,-0.391192341967109,0
4025,187.204739,1.0,2816.01,2565.97,250.04,0.0,1.0,1.0,0.5,0.0,0,19,6000.0,2078.813618,163.082736,0.8,12,2,2.567396440520072,-1.4846242616802952,0
4026,379.542951,0.545455,0.0,0.0,0.0,925.399531,0.0,0.0,0.0,0.083333,1,0,1500.0,2651.530544,190.383316,0.166667,12,1,-1.8049676296500679,-0.4577154495973663,0
4027,647.166042,1.0,369.49,0.0,369.49,0.0,0.583333,0.0,0.5,0.0,0,9,12500.0,738.346676,245.989844,0.0,12,2,0.04662697553785557,-0.43854277308698447,0
4028,78.114579,0.818182,0.0,0.0,0.0,7155.612737,0.0,0.0,0.0,0.083333,2,0,15000.0,11241.39128,16.95009,0.142857,12,3,-0.1943836746750507,2.6486772915000087,0
4029,136.839366,0.636364,1133.54,1133.54,0.0,0.0,0.25,0.25,0.0,0.0,0,4,16500.0,4802.004681,234.303131,0.428571,12,2,0.4387983108697856,0.04028700153729565,0
4030,4858.92532,1.0,9282.12,1578.86,7703.26,4446.461559,0.833333,0.5,0.666667,0.083333,1,111,9000.0,16822.58645,3983.471892,0.0,12,0,8.727413088976197,2.7826875876309534,-1
4031,952.419564,1.0,283.8,0.0,283.8,0.0,0.75,0.0,0.75,0.0,0,11,1000.0,611.487872,607.283816,0.0,12,2,-0.32096506860414903,-1.3100276011903942,0
4032,70.392491,1.0,1008.56,180.0,828.56,0.0,1.0,0.166667,0.916667,0.0,0,14,6000.0,1321.09625,151.452457,0.8,12,2,1.247597913340874,-1.8421298843710625,0
4033,4252.504676,1.0,2172.77,1491.73,681.04,0.0,1.0,1.0,1.0,0.0,0,45,11000.0,1425.671686,1217.875041,0.0,12,2,3.231513070680414,-0.13779628820674744,0
4034,1282.087245,1.0,0.0,0.0,0.0,200.865502,0.0,0.0,0.0,0.181818,2,0,1500.0,246.329361,575.063465,0.0,11,1,-1.9191238438272331,0.018936063382896336,0
4035,26.547229,0.636364,224.56,0.0,224.56,0.0,0.583333,0.0,0.5,0.0,0,7,3000.0,264.390903,167.672071,0.6,12,2,-0.6105143882114349,-1.8176808465664989,0
4036,285.645503,1.0,1265.24,893.54,371.7,0.0,0.833333,0.5,0.5,0.0,0,24,7000.0,1791.285108,197.065604,0.083333,12,2,1.1310471348432947,-0.9450600678071374,0
4037,2033.538173,1.0,929.25,297.51,631.74,1567.042271,1.0,0.25,1.0,0.083333,1,20,3500.0,1291.31841,1843.752247,0.0,12,2,0.9895649590370149,-0.45507431155128447,0
4038,2525.425787,1.0,0.0,0.0,0.0,2892.511237,0.0,0.0,0.0,0.090909,2,0,3000.0,683.769908,750.741405,0.0,11,1,-1.7150153083082558,0.7761066394749678,0
4039,18.354425,0.777778,256.5,0.0,256.5,0.0,0.666667,0.0,0.555556,0.0,0,6,2000.0,306.969886,109.781933,0.8,9,2,-0.5790716909362384,-1.9910586069867446,0
4040,2571.311375,1.0,0.0,0.0,0.0,6537.278532,0.0,0.0,0.0,0.583333,16,0,3000.0,4513.686142,583.336071,0.1,12,3,-1.6155346721094677,3.736561643122672,0
4041,3252.763399,0.833333,230.0,74.0,156.0,4497.284924,0.833333,0.166667,0.666667,0.333333,5,11,4500.0,567.149683,953.566574,0.0,6,1,-0.5482898456729324,1.2771927041461049,0
4042,817.439653,1.0,1091.0,1091.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2600.0,766.573245,292.103091,0.0,12,1,-1.0776955644405848,-0.5208131408826888,0
4043,426.442669,1.0,0.0,0.0,0.0,1619.692655,0.0,0.0,0.0,0.333333,7,0,9000.0,6270.973592,307.538576,0.2,12,3,-0.9439094503797725,1.6585195155139782,0
4044,212.282538,0.545455,1698.9,1698.9,0.0,0.0,0.25,0.25,0.0,0.0,0,10,3000.0,2865.759368,191.098681,1.0,12,2,0.009392717367712085,-1.3980071211370892,0
4045,3298.236901,1.0,385.0,385.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7100.0,911.237387,785.033485,0.0,12,1,-0.9510184823326432,0.2638693112698778,0
4046,2759.801583,1.0,0.0,0.0,0.0,1063.852745,0.0,0.0,0.0,0.333333,6,0,3000.0,665.168762,656.712649,0.0,12,1,-1.7628837705687004,1.1989714322146354,0
4047,44.192011,0.454545,356.0,356.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,16500.0,836.690499,205.907225,0.0,12,1,-0.7095788958936402,-0.15079689472133267,0
4048,405.234722,1.0,916.04,916.04,0.0,0.0,0.416667,0.416667,0.0,0.0,0,14,500.0,628.237735,202.203675,0.083333,12,1,-0.4678116066693195,-1.010934980163554,0
4049,4663.032241,1.0,1325.31,1325.31,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,4500.0,2064.110786,6004.094182,0.0,12,1,0.09903606963874866,0.7539218130409081,0
4050,209.490297,1.0,1956.6,0.0,1956.6,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,1800.384664,177.881873,0.916667,12,2,1.6621033582144404,-2.015751796427903,0
4051,70.963378,1.0,759.73,432.37,327.36,0.0,1.0,1.0,0.916667,0.0,0,25,7800.0,691.394748,181.926756,0.75,12,2,2.0863580248126086,-1.79077429877435,0
4052,1024.990375,1.0,0.0,0.0,0.0,58.443227,0.0,0.0,0.0,0.166667,3,0,1200.0,291.517362,311.113799,0.0,12,1,-1.8903739306797023,-0.07007758471727281,0
4053,134.581135,0.636364,2300.42,2093.42,207.0,0.0,0.583333,0.5,0.25,0.0,0,13,6000.0,3251.065775,154.277109,1.0,12,2,1.2697002802503599,-1.4025542950051035,0
4054,16.179446,0.272727,80.0,0.0,80.0,0.0,0.166667,0.0,0.166667,0.0,0,2,5000.0,140.010501,69.870393,0.0,12,1,-1.6880270086295,-1.1658149736072208,0
4055,2791.930619,1.0,231.52,0.0,231.52,0.0,0.5,0.0,0.5,0.0,0,6,3000.0,1828.411354,1109.449182,0.0,12,1,-0.4698352071390534,-0.44222306672329154,0
4056,293.614532,0.857143,839.61,839.61,0.0,2018.794348,0.714286,0.714286,0.0,0.857143,12,11,3000.0,2585.110269,102.177146,0.5,7,3,-0.36990190130885753,1.8211935106415187,0
4057,1.470582,0.272727,0.0,0.0,0.0,18.149946,0.0,0.0,0.0,0.083333,1,0,9000.0,81.65922,60.080498,1.0,12,1,-1.3799802353020616,-1.160414385024614,0
4058,1.816814,0.090909,21.05,0.0,21.05,0.0,0.083333,0.0,0.083333,0.0,0,1,2900.0,243.137299,112.019269,0.0,12,1,-2.0661424284480825,-1.3164396254099002,0
4059,1674.490411,1.0,421.71,334.94,86.77,0.0,0.5,0.5,0.166667,0.0,0,11,1700.0,790.338065,691.969013,0.0,12,1,-0.31248214273972746,-0.7323859092555289,0
4060,1539.375352,1.0,100.0,100.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,420.283303,450.302969,0.0,12,1,-1.4443885277302368,-0.4293726787840711,0
4061,1676.218891,1.0,0.0,0.0,0.0,774.229185,0.0,0.0,0.0,0.416667,8,0,1800.0,477.308046,487.840515,0.0,12,1,-1.955448756016467,1.1244750180673666,0
4062,6981.281961,1.0,0.0,0.0,0.0,5795.971155,0.0,0.0,0.0,0.166667,3,0,18000.0,6002.538777,1710.932637,0.0,12,3,-0.11966647276949226,3.993690325572525,0
4063,2255.261218,1.0,0.0,0.0,0.0,550.830512,0.0,0.0,0.0,0.166667,2,0,2500.0,582.88501,782.752094,0.0,12,1,-1.7132304729831105,0.35527097976433214,0
4064,1325.445684,0.818182,0.0,0.0,0.0,1895.470431,0.0,0.0,0.0,0.083333,1,0,4500.0,187.108587,566.078539,0.0,12,1,-1.7476661796033452,0.19334129200259503,0
4065,2361.237383,1.0,0.0,0.0,0.0,4233.413107,0.0,0.0,0.0,0.416667,14,0,3000.0,3284.30732,996.558096,0.083333,12,3,-1.6223095114383197,2.6606842488654507,0
4066,1049.603233,1.0,0.0,0.0,0.0,438.384856,0.0,0.0,0.0,0.083333,1,0,1500.0,221.394099,276.752949,0.0,12,1,-1.832219261571757,-0.27861336183790036,0
4067,313.360445,0.818182,1031.91,1031.91,0.0,0.0,0.5,0.5,0.0,0.0,0,10,3000.0,2534.336507,121.667988,0.111111,12,2,-0.10078450012511937,-0.8559920632992462,0
4068,382.159579,0.363636,287.68,165.0,122.68,0.0,0.416667,0.083333,0.416667,0.0,0,6,2500.0,1879.689693,139.703904,0.0,12,1,-0.9992375759681948,-1.2794807899368756,0
4069,7347.355967,1.0,0.0,0.0,0.0,3726.752857,0.0,0.0,0.0,0.25,5,0,11500.0,2367.28451,1863.527533,0.0,12,3,-0.8392855168244675,3.1987223662192426,0
4070,58.281306,0.363636,0.0,0.0,0.0,470.095785,0.0,0.0,0.0,0.083333,1,0,1000.0,150.567116,190.032581,0.0,12,1,-2.2426559554852488,-0.862389248607731,0
4071,882.423211,1.0,288.75,270.0,18.75,0.0,0.166667,0.083333,0.083333,0.0,0,3,1000.0,450.107573,400.171096,0.0,12,1,-1.3570810939486695,-0.7579913909814086,0
4072,788.618659,1.0,2053.78,1094.91,958.87,0.0,0.916667,0.25,0.833333,0.0,0,15,2500.0,1875.180759,239.173819,0.0,12,2,1.1861602258318986,-1.2342412982150943,0
4073,21.849058,1.0,256.11,0.0,256.11,0.0,0.916667,0.0,0.916667,0.0,0,11,2500.0,282.902137,169.325906,0.833333,12,2,0.2872772380694963,-2.1491568902384115,0
4074,6978.185657,1.0,1051.43,174.48,876.95,5146.349321,0.75,0.083333,0.75,0.333333,10,12,7500.0,3756.694846,3084.193348,0.0,12,3,0.9378013757796141,3.1605342419391267,0
4075,1204.187686,1.0,674.85,226.96,447.89,0.0,0.833333,0.166667,0.75,0.0,0,11,7500.0,741.851507,285.994556,0.0,12,2,0.4881856166513143,-0.8854027469711129,0
4076,1711.589245,1.0,1659.26,1152.26,507.0,0.0,0.833333,0.25,0.583333,0.0,0,13,6500.0,774.909705,545.130096,0.0,12,2,0.8681166148720091,-0.7107420136101054,0
